year,month,site,lat,lon,type,W1_ERROR,W2_ERROR,W3_ERROR,W4_ERROR
2002,6,CA-NS2,55.90583,-98.52472,ENF,1.51E-14,0.260550258,0.359566946,0.325348721
2002,7,CA-NS2,55.90583,-98.52472,ENF,0,0.250713723,0.350033272,0.567192221
2002,8,CA-NS2,55.90583,-98.52472,ENF,1.045514675,NA,0.254997386,0.591150275
2002,9,CA-NS2,55.90583,-98.52472,ENF,0.479707844,NA,0.127051758,0.189095832
2002,10,CA-NS2,55.90583,-98.52472,ENF,0,NA,0.067712522,0.221510144
2002,11,CA-NS2,55.90583,-98.52472,ENF,1.95E-14,NA,0.020705839,0.022729038
2003,1,CA-NS2,55.90583,-98.52472,ENF,2.238985297,NA,0.017314019,0.743356258
2003,4,CA-NS2,55.90583,-98.52472,ENF,1.83136834,NA,0.141777746,0
2003,5,CA-NS2,55.90583,-98.52472,ENF,0,0.204724616,0.313618724,0.292370808
2003,6,CA-NS2,55.90583,-98.52472,ENF,1.252528015,0.221455125,0.329818955,0.530484226
2003,7,CA-NS2,55.90583,-98.52472,ENF,1.085967113,0.249219238,0.351404142,0.55515362
2003,8,CA-NS2,55.90583,-98.52472,ENF,0.97618109,0.215066829,0.322411776,0.200307225
2003,9,CA-NS2,55.90583,-98.52472,ENF,0,NA,0.172876327,0.519169961
2003,10,CA-NS2,55.90583,-98.52472,ENF,1.15E-14,NA,0.077775038,0.500583123
2004,4,CA-NS2,55.90583,-98.52472,ENF,1.37E-14,NA,0.123187914,0
2004,5,CA-NS2,55.90583,-98.52472,ENF,1.620795022,NA,0.203763747,0.471649443
2004,6,CA-NS2,55.90583,-98.52472,ENF,0,0.168491376,0.279527488,0.265953554
2004,7,CA-NS2,55.90583,-98.52472,ENF,1.18246288,0.233012571,0.339092536,0.542752414
2004,8,CA-NS2,55.90583,-98.52472,ENF,1.356548336,NA,0.220257743,0.568307794
2004,9,CA-NS2,55.90583,-98.52472,ENF,0,NA,0.177689342,0.5297526
2004,10,CA-NS2,55.90583,-98.52472,ENF,0.889348476,NA,0.048526639,0.208141921
2005,1,CA-NS2,55.90583,-98.52472,ENF,2.019729277,NA,0.047615078,0.035058826
2005,4,CA-NS2,55.90583,-98.52472,ENF,1.537873495,NA,0.147052257,0.186425139
2005,5,CA-NS2,55.90583,-98.52472,ENF,1.484415678,NA,0.148379101,0.296800513
2005,6,CA-NS2,55.90583,-98.52472,ENF,1.248773135,NA,0.146151103,0.296884627
2005,7,CA-NS2,55.90583,-98.52472,ENF,0.884665606,0.188999173,0.301291201,0.25284776
2005,8,CA-NS2,55.90583,-98.52472,ENF,0,NA,0.200796789,0.228720362
2005,9,CA-NS2,55.90583,-98.52472,ENF,0.963974193,NA,0.142811056,0.623076104
2005,10,CA-NS2,55.90583,-98.52472,ENF,1.125058036,NA,0.08821225,0.233180917
2005,11,CA-NS2,55.90583,-98.52472,ENF,1.27E-14,NA,0.06980343,0.179311034
2005,12,CA-NS2,55.90583,-98.52472,ENF,1.126643608,NA,0.049530576,0
2001,1,CA-NS3,55.91167,-98.38222,ENF,1.055816165,NA,0.039952463,0.82411136
2001,2,CA-NS3,55.91167,-98.38222,ENF,1.05431772,NA,0.039086449,0.820373485
2001,3,CA-NS3,55.91167,-98.38222,ENF,1.048863961,NA,0.064038981,0.825587362
2001,4,CA-NS3,55.91167,-98.38222,ENF,0,NA,0.149659265,0
2001,5,CA-NS3,55.91167,-98.38222,ENF,1.054650491,NA,0.223012675,0.347720313
2001,6,CA-NS3,55.91167,-98.38222,ENF,0,0.168075976,0.279103815,0.508334675
2001,7,CA-NS3,55.91167,-98.38222,ENF,1.010022935,0.193750973,0.30571623,0.233081748
2001,8,CA-NS3,55.91167,-98.38222,ENF,0,0.19322456,0.305230468,0.252893528
2001,9,CA-NS3,55.91167,-98.38222,ENF,0,NA,0.199394875,0.546935771
2001,10,CA-NS3,55.91167,-98.38222,ENF,0.557504279,NA,0.055126639,0.287431283
2001,11,CA-NS3,55.91167,-98.38222,ENF,10.32603546,NA,0.024074562,0.025409523
2001,12,CA-NS3,55.91167,-98.38222,ENF,2.111609277,NA,0.011548959,0.812649054
2002,7,CA-NS3,55.91167,-98.38222,ENF,0,0.211291342,0.321297234,0.26553622
2002,8,CA-NS3,55.91167,-98.38222,ENF,0.95610966,NA,0.243804979,0.22999968
2002,9,CA-NS3,55.91167,-98.38222,ENF,0,NA,0.136771681,0.211633537
2002,10,CA-NS3,55.91167,-98.38222,ENF,1.322447122,NA,0.088203091,0.575614723
2002,11,CA-NS3,55.91167,-98.38222,ENF,0.864210683,NA,0.046387282,0.015777421
2002,12,CA-NS3,55.91167,-98.38222,ENF,2.215104803,NA,0.042541067,0.808460311
2002,1,CA-NS3,55.91167,-98.38222,ENF,0,NA,0.01109234,0.023999489
2002,2,CA-NS3,55.91167,-98.38222,ENF,1.750265866,NA,0.024633787,0.025731984
2002,3,CA-NS3,55.91167,-98.38222,ENF,1.835940922,NA,0.039117028,0.019987005
2002,4,CA-NS3,55.91167,-98.38222,ENF,0,NA,0.093029207,0
2002,5,CA-NS3,55.91167,-98.38222,ENF,1.514212201,NA,0.204847432,0.261543511
2002,6,CA-NS3,55.91167,-98.38222,ENF,1.124918984,0.245262588,0.346057768,0.461633472
2003,1,CA-NS3,55.91167,-98.38222,ENF,2.485468309,NA,0.042577293,0.659615838
2003,2,CA-NS3,55.91167,-98.38222,ENF,0,NA,0.037132133,0.121448963
2003,3,CA-NS3,55.91167,-98.38222,ENF,1.799564245,NA,0.070108638,0.669482095
2003,4,CA-NS3,55.91167,-98.38222,ENF,1.755268525,NA,0.12757725,0.111771023
2003,5,CA-NS3,55.91167,-98.38222,ENF,1.68E-14,NA,0.275334301,0.298569092
2003,6,CA-NS3,55.91167,-98.38222,ENF,1.121612758,0.189060642,0.299543681,0.166785421
2003,7,CA-NS3,55.91167,-98.38222,ENF,1.040385909,0.182367305,0.294960724,0.420257969
2003,8,CA-NS3,55.91167,-98.38222,ENF,0,0.201483571,0.312727279,0.417536283
2003,9,CA-NS3,55.91167,-98.38222,ENF,0,NA,0.174647548,0.386658355
2003,10,CA-NS3,55.91167,-98.38222,ENF,1.19E-14,NA,0.061849601,0.351190836
2004,1,CA-NS3,55.91167,-98.38222,ENF,1.598052619,NA,0.009827118,0
2004,4,CA-NS3,55.91167,-98.38222,ENF,0,NA,0.120405157,0.012594405
2004,5,CA-NS3,55.91167,-98.38222,ENF,1.568835404,NA,0.198682677,0.411670637
2004,6,CA-NS3,55.91167,-98.38222,ENF,1.305631233,NA,0.267737386,0.339482497
2004,7,CA-NS3,55.91167,-98.38222,ENF,0,0.203558346,0.312602962,0.531913028
2004,8,CA-NS3,55.91167,-98.38222,ENF,1.073614642,NA,0.191184928,0.19802574
2004,9,CA-NS3,55.91167,-98.38222,ENF,0.849368825,NA,0.155331199,0.233219099
2004,10,CA-NS3,55.91167,-98.38222,ENF,1.85E-14,NA,0.086300738,0.271251908
2005,4,CA-NS3,55.91167,-98.38222,ENF,0,NA,0.159090954,0.659991942
2005,5,CA-NS3,55.91167,-98.38222,ENF,1.435639209,NA,0.252359844,0.291660479
2005,6,CA-NS3,55.91167,-98.38222,ENF,1.180357122,Inf,0.274225713,0.503443943
2005,7,CA-NS3,55.91167,-98.38222,ENF,0.900452065,0.178188152,0.290875734,0.187099784
2005,8,CA-NS3,55.91167,-98.38222,ENF,0.687376763,NA,0.176703588,0.570059464
2005,9,CA-NS3,55.91167,-98.38222,ENF,0,NA,0.124802182,0.225618881
2005,10,CA-NS3,55.91167,-98.38222,ENF,2.12E-14,NA,0.080587132,0.539556523
2005,11,CA-NS3,55.91167,-98.38222,ENF,0,NA,0.061020892,0.124795376
2005,12,CA-NS3,55.91167,-98.38222,ENF,0,NA,0.03927978,0
2002,4,CA-NS4,55.91437,-98.380645,ENF,0.869456592,NA,0.120297215,0
2002,5,CA-NS4,55.91437,-98.380645,ENF,0.889184845,NA,0.20774777,0.572732743
2002,6,CA-NS4,55.91437,-98.380645,ENF,0,0.245903415,0.34894791,0.45779222
2002,7,CA-NS4,55.91437,-98.380645,ENF,0.872722485,0.230736301,0.337299787,0.568773258
2002,8,CA-NS4,55.91437,-98.380645,ENF,0.850007586,NA,0.270491964,0.228085853
2002,9,CA-NS4,55.91437,-98.380645,ENF,1.26E-14,NA,0.135699511,0.209872534
2002,10,CA-NS4,55.91437,-98.380645,ENF,1.725101396,NA,0.076755699,0.261274917
2002,11,CA-NS4,55.91437,-98.380645,ENF,1.81E-14,NA,0.025792785,0.015646137
2002,12,CA-NS4,55.91437,-98.380645,ENF,1.70E-14,NA,0.017817922,0.030366838
2003,3,CA-NS4,55.91437,-98.380645,ENF,1.13E-14,NA,0.061849601,0
2003,4,CA-NS4,55.91437,-98.380645,ENF,1.707535829,NA,0.154055395,0.786518721
2003,5,CA-NS4,55.91437,-98.380645,ENF,2.19E-14,0.221260553,0.327499849,0.42358431
2003,6,CA-NS4,55.91437,-98.380645,ENF,1.47E-14,0.24126393,0.343087465,0.506084821
2003,7,CA-NS4,55.91437,-98.380645,ENF,1.24E-14,0.269000524,0.365431958,0.250903882
2003,8,CA-NS4,55.91437,-98.380645,ENF,1.088374174,0.235629096,0.338821741,0.543353333
2003,9,CA-NS4,55.91437,-98.380645,ENF,1.105318439,NA,0.186414657,0.512267289
2003,10,CA-NS4,55.91437,-98.380645,ENF,1.34E-14,NA,0.087232976,0.320436525
2004,2,CA-NS4,55.91437,-98.380645,ENF,1.954636295,NA,0.045115605,0.041754459
2004,3,CA-NS4,55.91437,-98.380645,ENF,0,NA,0.074099667,0.039987993
2004,4,CA-NS4,55.91437,-98.380645,ENF,0,NA,0.13311316,0.804536561
2004,5,CA-NS4,55.91437,-98.380645,ENF,0,NA,0.216756577,0.408720893
2004,6,CA-NS4,55.91437,-98.380645,ENF,1.419625027,0.176229927,0.287275353,0.395473967
2004,7,CA-NS4,55.91437,-98.380645,ENF,1.236556149,0.233442377,0.339429232,0.586332287
2004,8,CA-NS4,55.91437,-98.380645,ENF,1.253528216,NA,0.21943406,0.255172952
2004,9,CA-NS4,55.91437,-98.380645,ENF,1.203107533,NA,0.183034466,0.290078771
2004,10,CA-NS4,55.91437,-98.380645,ENF,0,NA,0.098986721,0.327800842
2004,11,CA-NS4,55.91437,-98.380645,ENF,7.819185991,NA,0.032265981,0
2005,4,CA-NS4,55.91437,-98.380645,ENF,1.63940362,NA,0.197781223,0.10219144
2005,5,CA-NS4,55.91437,-98.380645,ENF,1.14E-14,0.189275834,0.299743574,0.289452067
2005,6,CA-NS4,55.91437,-98.380645,ENF,1.56E-14,0.193719995,0.305687674,0.499631936
2005,7,CA-NS4,55.91437,-98.380645,ENF,1.25E-14,0.20973044,0.317922244,0.185683091
2005,8,CA-NS4,55.91437,-98.380645,ENF,0.919727905,NA,0.209448452,0.565743053
2005,9,CA-NS4,55.91437,-98.380645,ENF,1.23E-14,NA,0.151232905,0.53327549
2005,10,CA-NS4,55.91437,-98.380645,ENF,1.28E-14,NA,0.09505759,0.535471077
2005,11,CA-NS4,55.91437,-98.380645,ENF,1.13569627,NA,0.073149861,0.633335573
2005,12,CA-NS4,55.91437,-98.380645,ENF,0,NA,0.048845161,0
2001,1,CA-NS5,55.86306,-98.485,ENF,0.929092007,NA,0.044419717,0.024863282
2001,2,CA-NS5,55.86306,-98.485,ENF,0.930350895,NA,0.043653574,0.796137211
2001,3,CA-NS5,55.86306,-98.485,ENF,2.07E-14,NA,0.06776363,0.812567848
2001,4,CA-NS5,55.86306,-98.485,ENF,0.928949602,NA,0.150016616,0
2001,5,CA-NS5,55.86306,-98.485,ENF,0.930398397,NA,0.221798585,0.403547403
2001,6,CA-NS5,55.86306,-98.485,ENF,0,100,0.278120085,0.488955868
2001,7,CA-NS5,55.86306,-98.485,ENF,0,0.180516348,0.293160777,0.606142495
2001,8,CA-NS5,55.86306,-98.485,ENF,0.875723174,NA,0.25580571,0.230550825
2001,9,CA-NS5,55.86306,-98.485,ENF,0.997197245,NA,0.188862642,0.528099074
2001,10,CA-NS5,55.86306,-98.485,ENF,0.80924806,NA,0.060294582,0.477529036
2001,12,CA-NS5,55.86306,-98.485,ENF,1.592460499,NA,0.012751997,0.043846483
2002,1,CA-NS5,55.86306,-98.485,ENF,8.867500784,NA,0.011147288,0.02711553
2002,4,CA-NS5,55.86306,-98.485,ENF,2.09E-14,NA,0.090002274,0
2002,5,CA-NS5,55.86306,-98.485,ENF,1.845543528,NA,0.193204933,0.085916998
2002,6,CA-NS5,55.86306,-98.485,ENF,1.234179089,0.22630695,0.333764382,0.433737987
2002,7,CA-NS5,55.86306,-98.485,ENF,0.691365827,0.211769974,0.32170657,0.596581263
2002,8,CA-NS5,55.86306,-98.485,ENF,0,NA,0.23182553,0.209995931
2002,9,CA-NS5,55.86306,-98.485,ENF,0,NA,0.121860542,0.593779859
2002,10,CA-NS5,55.86306,-98.485,ENF,0,NA,0.067518989,0.30354065
2003,4,CA-NS5,55.86306,-98.485,ENF,1.697811146,NA,0.145377186,0
2003,5,CA-NS5,55.86306,-98.485,ENF,1.309779779,0.205703502,0.316457738,0.37128931
2003,6,CA-NS5,55.86306,-98.485,ENF,1.024698192,0.223632059,0.329414088,0.545547072
2003,7,CA-NS5,55.86306,-98.485,ENF,0,0.242907322,0.344313843,0.582364909
2003,8,CA-NS5,55.86306,-98.485,ENF,1.61E-14,0.206715635,0.315341273,0.562129366
2003,9,CA-NS5,55.86306,-98.485,ENF,0,NA,0.171599026,0.533786956
2003,10,CA-NS5,55.86306,-98.485,ENF,1.019419356,NA,0.080834815,0.428645917
2004,2,CA-NS5,55.86306,-98.485,ENF,0,NA,0.020649499,0.794908031
2004,3,CA-NS5,55.86306,-98.485,ENF,0,NA,0.068172298,0.800007121
2004,4,CA-NS5,55.86306,-98.485,ENF,1.75063444,NA,0.12287268,0.085763325
2004,5,CA-NS5,55.86306,-98.485,ENF,1.31E-14,NA,0.203344784,0.39176814
2004,6,CA-NS5,55.86306,-98.485,ENF,1.181483381,NA,0.272182673,0.417719657
2004,7,CA-NS5,55.86306,-98.485,ENF,1.95E-14,0.193689018,0.305659116,0.600622026
2004,8,CA-NS5,55.86306,-98.485,ENF,0.726422629,NA,0.192405312,0.18660038
2004,9,CA-NS5,55.86306,-98.485,ENF,0.603959128,NA,0.160041273,0.269799372
2004,10,CA-NS5,55.86306,-98.485,ENF,0,NA,0.091890956,0.289645563
2004,11,CA-NS5,55.86306,-98.485,ENF,2.364154263,NA,0.031330833,0
2005,4,CA-NS5,55.86306,-98.485,ENF,1.644754858,NA,0.167606813,0.568548482
2005,5,CA-NS5,55.86306,-98.485,ENF,0,NA,0.260459151,0.462441629
2005,6,CA-NS5,55.86306,-98.485,ENF,0,Inf,0.273641988,0.583028732
2005,7,CA-NS5,55.86306,-98.485,ENF,0,0.170781369,0.283446473,0.209051839
2005,8,CA-NS5,55.86306,-98.485,ENF,0.489472543,NA,0.17697092,0.191572765
2005,9,CA-NS5,55.86306,-98.485,ENF,1.84E-14,NA,0.131215948,0.570489087
2005,10,CA-NS5,55.86306,-98.485,ENF,1.97E-14,NA,0.083739691,0.284136403
2005,11,CA-NS5,55.86306,-98.485,ENF,1.99E-14,NA,0.06473872,0.176046128
2005,12,CA-NS5,55.86306,-98.485,ENF,0.885102657,NA,0.043814809,0
2001,8,CA-NS6,55.91667,-98.96444,OSH,0.250753612,0.193970449,0.313097497,0.347306293
2001,9,CA-NS6,55.91667,-98.96444,OSH,0.166645911,NA,0.219574986,0.4175783
2001,10,CA-NS6,55.91667,-98.96444,OSH,0.9482612,NA,0.081511911,0.318736155
2001,4,CA-NS6,55.91667,-98.96444,OSH,0,NA,0.172601039,0
2001,5,CA-NS6,55.91667,-98.96444,OSH,0.227202071,NA,0.269572412,0.228806587
2001,6,CA-NS6,55.91667,-98.96444,OSH,0.24359658,0.223491028,0.341030372,0.415521658
2001,7,CA-NS6,55.91667,-98.96444,OSH,0.248949028,0.246300047,0.359030685,0.513107463
2002,10,CA-NS6,55.91667,-98.96444,OSH,1.290208991,NA,0.079472807,0.475725664
2002,3,CA-NS6,55.91667,-98.96444,OSH,1.36E-14,NA,0.04515635,0.815270896
2002,4,CA-NS6,55.91667,-98.96444,OSH,0,NA,0.103623892,0
2002,5,CA-NS6,55.91667,-98.96444,OSH,1.410763627,NA,0.229167877,0.333218388
2002,8,CA-NS6,55.91667,-98.96444,OSH,0.889778146,0.163862082,0.284902207,0.540623193
2002,9,CA-NS6,55.91667,-98.96444,OSH,0.373014792,NA,0.149701872,0.519102091
2002,6,CA-NS6,55.91667,-98.96444,OSH,1.27E-14,0.29733236,0.390924135,0.566814227
2002,7,CA-NS6,55.91667,-98.96444,OSH,0.785203952,0.266123289,0.373416201,0.527283646
2003,7,CA-NS6,55.91667,-98.96444,OSH,1.30E-14,0.305589555,0.399074332,0.466553366
2003,8,CA-NS6,55.91667,-98.96444,OSH,0,0.281161587,0.380710201,0.305110352
2003,9,CA-NS6,55.91667,-98.96444,OSH,0.973175648,NA,0.19890772,0.326324426
2003,10,CA-NS6,55.91667,-98.96444,OSH,1.19E-14,NA,0.094913004,0.266008907
2003,5,CA-NS6,55.91667,-98.96444,OSH,1.15E-14,0.161693168,0.280976255,0.55886092
2003,6,CA-NS6,55.91667,-98.96444,OSH,1.187110044,0.264022752,0.371943044,0.439788369
2003,4,CA-NS6,55.91667,-98.96444,OSH,1.642572285,NA,0.146748867,0
2004,4,CA-NS6,55.91667,-98.96444,OSH,1.573554679,NA,0.133771179,0
2004,6,CA-NS6,55.91667,-98.96444,OSH,1.77E-14,0.168764762,0.288427407,0.452740598
2004,8,CA-NS6,55.91667,-98.96444,OSH,0,NA,0.213340102,0.475389208
2004,7,CA-NS6,55.91667,-98.96444,OSH,0.918706958,0.240758931,0.352307398,0.281188015
2004,5,CA-NS6,55.91667,-98.96444,OSH,1.549291264,NA,0.218782949,0.172283141
2004,10,CA-NS6,55.91667,-98.96444,OSH,0,NA,0.098226984,0.307430755
2004,11,CA-NS6,55.91667,-98.96444,OSH,3.821386578,NA,0.032561869,0.652179113
2004,9,CA-NS6,55.91667,-98.96444,OSH,1.95E-14,NA,0.177410103,0.439955185
2005,5,CA-NS6,55.91667,-98.96444,OSH,1.503943729,NA,0.266248591,0.549391852
2005,6,CA-NS6,55.91667,-98.96444,OSH,1.062442472,0.191037443,0.312307191,0.440679409
2005,4,CA-NS6,55.91667,-98.96444,OSH,1.94E-14,NA,0.186292868,0.430433057
2005,3,CA-NS6,55.91667,-98.96444,OSH,1.81E-14,NA,0.05949628,0
2005,7,CA-NS6,55.91667,-98.96444,OSH,0,0.205212544,0.325341832,0.525895145
2005,8,CA-NS6,55.91667,-98.96444,OSH,0.42448659,NA,0.215716289,0.258157805
2005,9,CA-NS6,55.91667,-98.96444,OSH,1.94E-14,NA,0.152546936,0.472776327
2005,10,CA-NS6,55.91667,-98.96444,OSH,1.146880139,NA,0.07642239,0.410368389
2005,11,CA-NS6,55.91667,-98.96444,OSH,1.146991961,NA,0.047516561,0.241451571
2002,1,CA-NS7,56.63583,-99.94833,OSH,1.82E-14,NA,0.01343812,0.071335279
2002,2,CA-NS7,56.63583,-99.94833,OSH,0,NA,0.02171887,0.750341871
2002,3,CA-NS7,56.63583,-99.94833,OSH,1.394187271,NA,0.03615196,0.031898653
2002,4,CA-NS7,56.63583,-99.94833,OSH,1.82E-14,NA,0.109097293,0
2002,5,CA-NS7,56.63583,-99.94833,OSH,1.395265727,NA,0.226903114,0.023946537
2002,6,CA-NS7,56.63583,-99.94833,OSH,1.357366623,0.277207174,0.3781189,0.642957327
2002,7,CA-NS7,56.63583,-99.94833,OSH,0.924891807,0.224052634,0.341493789,0.409191566
2002,8,CA-NS7,56.63583,-99.94833,OSH,0.901202205,NA,0.27102134,0.467728943
2002,10,CA-NS7,56.63583,-99.94833,OSH,1.56E-14,NA,0.072796066,0.262555698
2002,12,CA-NS7,56.63583,-99.94833,OSH,2.005732212,NA,0.018730099,0.760211372
2002,9,CA-NS7,56.63583,-99.94833,OSH,0,NA,0.146065181,0.40548965
2003,6,CA-NS7,56.63583,-99.94833,OSH,1.244948893,0.243297848,0.356753961,0.293812633
2003,7,CA-NS7,56.63583,-99.94833,OSH,1.061926181,0.254475603,0.362450338,0.358241211
2003,8,CA-NS7,56.63583,-99.94833,OSH,0,0.249186727,0.358604159,0.366826182
2003,9,CA-NS7,56.63583,-99.94833,OSH,1.018822997,NA,0.173158615,0.349802916
2003,10,CA-NS7,56.63583,-99.94833,OSH,1.20E-14,NA,0.089856662,0.530801998
2003,4,CA-NS7,56.63583,-99.94833,OSH,3.10E-14,NA,0.137619178,0
2003,5,CA-NS7,56.63583,-99.94833,OSH,0,0.206818525,0.326769086,0.134474928
2004,8,CA-NS7,56.63583,-99.94833,OSH,0.932894262,NA,0.233773501,0
2004,9,CA-NS7,56.63583,-99.94833,OSH,0,NA,0.186182449,0.092340567
2004,7,CA-NS7,56.63583,-99.94833,OSH,1.035183594,0.25621565,0.366363422,0.041333281
2004,10,CA-NS7,56.63583,-99.94833,OSH,1.115450591,NA,0.097748296,0.061952238
2004,5,CA-NS7,56.63583,-99.94833,OSH,0,NA,0.185523799,0.14615127
2004,6,CA-NS7,56.63583,-99.94833,OSH,1.292107319,0.174225745,0.29575454,0.292667784
2005,4,CA-NS7,56.63583,-99.94833,OSH,1.398149132,NA,0.184727587,0
2005,5,CA-NS7,56.63583,-99.94833,OSH,1.488131607,NA,0.260267765,0.195392618
2005,6,CA-NS7,56.63583,-99.94833,OSH,1.209614788,0.225208668,0.342444353,0.455446793
2005,9,CA-NS7,56.63583,-99.94833,OSH,0.950037419,NA,0.153392565,0.427979111
2005,10,CA-NS7,56.63583,-99.94833,OSH,1.308575296,NA,0.079048479,0.294403358
2005,7,CA-NS7,56.63583,-99.94833,OSH,0.820207996,0.221374046,0.336987256,0.475375057
2005,8,CA-NS7,56.63583,-99.94833,OSH,0.6373873,NA,0.202193711,0.467249602
2001,12,CA-Oas,53.62889,-106.19779,DBF,1.50E-14,NA,0.025458467,0.527305727
2001,11,CA-Oas,53.62889,-106.19779,DBF,3.315171897,NA,0.070057784,0.391341036
2001,3,CA-Oas,53.62889,-106.19779,DBF,1.780980536,NA,0.091817561,0
2001,4,CA-Oas,53.62889,-106.19779,DBF,1.690513326,NA,0.202264213,0.577977832
2001,5,CA-Oas,53.62889,-106.19779,DBF,1.296632461,0.716961498,0.287216171,0.403053167
2001,6,CA-Oas,53.62889,-106.19779,DBF,1.64E-14,NA,0.257738452,0.605416869
2001,7,CA-Oas,53.62889,-106.19779,DBF,0.432270211,0.786874594,0.298169862,0.629633121
2001,8,CA-Oas,53.62889,-106.19779,DBF,0,1.570493846,0.370464148,0.615345541
2001,9,CA-Oas,53.62889,-106.19779,DBF,0.876055413,NA,0.260078874,0.144769879
2001,10,CA-Oas,53.62889,-106.19779,DBF,0,NA,0.144056286,0.244902311
2002,2,CA-Oas,53.62889,-106.19779,DBF,0,NA,0.056425565,0.363603043
2002,4,CA-Oas,53.62889,-106.19779,DBF,0,NA,0.124847286,0.28496199
2002,5,CA-Oas,53.62889,-106.19779,DBF,1.804393289,0.851851852,0.307338465,0.134438689
2002,6,CA-Oas,53.62889,-106.19779,DBF,0,1.441550755,0.365216622,0.107979451
2002,7,CA-Oas,53.62889,-106.19779,DBF,0.933667644,1.441189525,0.365192687,0.12800099
2002,8,CA-Oas,53.62889,-106.19779,DBF,0.581186661,0.663306452,0.27947435,0.1314278
2002,9,CA-Oas,53.62889,-106.19779,DBF,0.324481421,NA,0.189881738,0.361352516
2002,10,CA-Oas,53.62889,-106.19779,DBF,3.06E-14,NA,0.078025098,0.105097987
2003,9,CA-Oas,53.62889,-106.19779,DBF,0,NA,0.209559116,0.038324975
2003,10,CA-Oas,53.62889,-106.19779,DBF,1.425569801,NA,0.194299259,0.310360336
2003,5,CA-Oas,53.62889,-106.19779,DBF,1.50595666,0.872871737,0.312054896,0.30845952
2003,6,CA-Oas,53.62889,-106.19779,DBF,1.96E-14,0.882916809,0.313370431,0.004853196
2003,7,CA-Oas,53.62889,-106.19779,DBF,1.18E-14,1.142022589,0.341776671,0
2003,8,CA-Oas,53.62889,-106.19779,DBF,0.86561367,1.942225392,0.388570907,0.4362466
2003,4,CA-Oas,53.62889,-106.19779,DBF,1.777740873,NA,0.182409724,0.161930171
2004,2,CA-Oas,53.62889,-106.19779,DBF,1.766415577,NA,0.034130815,0
2004,4,CA-Oas,53.62889,-106.19779,DBF,0,NA,0.190073477,0.501063718
2004,5,CA-Oas,53.62889,-106.19779,DBF,0,NA,0.219540774,0.594037693
2004,6,CA-Oas,53.62889,-106.19779,DBF,0.981748587,0.695786228,0.285265229,0.528810118
2004,7,CA-Oas,53.62889,-106.19779,DBF,1.38E-14,NA,0.266311356,0.100226193
2004,8,CA-Oas,53.62889,-106.19779,DBF,0.486869363,NA,0.208611323,0.097719483
2004,9,CA-Oas,53.62889,-106.19779,DBF,0.417947282,NA,0.175910201,0.134357912
2004,10,CA-Oas,53.62889,-106.19779,DBF,0,NA,0.149678289,0.404461273
2004,11,CA-Oas,53.62889,-106.19779,DBF,1.75E-14,NA,0.085858494,0.474177035
2005,4,CA-Oas,53.62889,-106.19779,DBF,1.742297039,NA,0.199550951,0.012640463
2005,5,CA-Oas,53.62889,-106.19779,DBF,1.558019498,NA,0.263476109,0.460368861
2005,6,CA-Oas,53.62889,-106.19779,DBF,1.70E-14,NA,0.217266462,0.486393942
2005,7,CA-Oas,53.62889,-106.19779,DBF,0,0.69213414,0.283018591,0
2005,8,CA-Oas,53.62889,-106.19779,DBF,1.30E-14,NA,0.231136078,0.013785822
2005,9,CA-Oas,53.62889,-106.19779,DBF,1.36E-14,NA,0.210958213,0.40009336
2005,10,CA-Oas,53.62889,-106.19779,DBF,1.246276,NA,0.138174055,0.124866372
2005,11,CA-Oas,53.62889,-106.19779,DBF,1.13E-13,NA,0.058161123,0.362540782
2006,4,CA-Oas,53.62889,-106.19779,DBF,1.686718212,NA,0.273902251,0.483227991
2006,5,CA-Oas,53.62889,-106.19779,DBF,0,NA,0.254349445,0.320481906
2006,6,CA-Oas,53.62889,-106.19779,DBF,1.34E-14,0.843781428,0.306247721,0.497135237
2006,7,CA-Oas,53.62889,-106.19779,DBF,0.200021834,1.036282858,0.331333704,0
2006,8,CA-Oas,53.62889,-106.19779,DBF,1.16E-14,0.769816583,0.295608056,0.462466212
2006,9,CA-Oas,53.62889,-106.19779,DBF,1.18E-14,NA,0.233509408,0.433504113
2006,10,CA-Oas,53.62889,-106.19779,DBF,1.433366902,NA,0.118670681,0.35535868
2007,5,CA-Oas,53.62889,-106.19779,DBF,0,NA,0.274245205,0.255953415
2007,6,CA-Oas,53.62889,-106.19779,DBF,0.725150983,0.714285714,0.288426242,0.002254453
2007,7,CA-Oas,53.62889,-106.19779,DBF,1.29E-14,1.549443758,0.371989916,0
2007,8,CA-Oas,53.62889,-106.19779,DBF,0.375025262,NA,0.224471761,0.012921759
2007,9,CA-Oas,53.62889,-106.19779,DBF,0,NA,0.179743745,0.345547163
2007,10,CA-Oas,53.62889,-106.19779,DBF,1.171526169,NA,0.133287735,0.097141459
2008,1,CA-Oas,53.62889,-106.19779,DBF,1.42E-14,NA,0.020254936,0.040081298
2008,4,CA-Oas,53.62889,-106.19779,DBF,1.725779786,NA,0.153899143,0
2008,5,CA-Oas,53.62889,-106.19779,DBF,1.574256485,0.812788398,0.303769152,0.613920533
2008,6,CA-Oas,53.62889,-106.19779,DBF,0,1.248569092,0.351029372,0.114810374
2008,7,CA-Oas,53.62889,-106.19779,DBF,0,NA,0.265557456,0.598154295
